ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,Angle_ROL,Angle_PIT,Angle_YAW
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3533,-3638,4624,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,23.6599998474121,-36.97999954,-77.09999847
-3276,-4831,2544,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3283,-3446,1749,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4928,-3554,1945,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-4381,-2486,4301,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3707,-2812,1577,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-2993,-2987,2661,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3523,-1450,2230,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-3353,-2709,1278,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1040,-806,4287,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1737,-1471,1325,0,-57,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1207,-1299,3234,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,38.6699981689453,-42.97000122,-54.56000137
-1203,-1876,3718,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1203,-1876,3718,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-727,-2295,4142,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-727,-2295,4142,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-727,-2295,4142,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-727,-2295,4142,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-727,-2295,4142,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-631,-1780,4021,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1651,-2026,1156,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-343,-2396,1339,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-580,-3181,1220,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
33,-3113,2390,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
506,-3451,3413,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-1360,-4148,1244,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-113,-3635,3615,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-409,-5037,3766,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,31.0599994659424,-41.70999908,-72.69999695
-414,-4903,3424,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
152,-4216,4730,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
39,-3708,4917,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-110,-2435,4706,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-778,-3398,3159,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
1086,-3231,4310,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
444,-3514,2904,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-194,-3989,2324,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-895,-3608,1607,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1496,-4756,-371,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1129,-3613,1272,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,28.4300003051758,-47.59000015,-74.12999725
-1126,-4622,2001,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1120,-3996,3097,0,57,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-1231,-2556,4508,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2260,-3451,2212,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-2372,-1982,2548,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4497,-2912,49,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-3893,-2603,3063,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4917,-2713,933,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-5300,-3061,-798,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4734,-1117,737,0,0,0,31.4200000762939,-51.90999985,-71.08999634
-4734,-1117,737,0,0,0,31.4200000762939,-51.90999985,-71.08999634
