ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,Angle_ROL,Angle_PIT,Angle_YAW
-3041,300,7314,0,-57,0,10.43999958,0.870000005,-4.320000172
-3041,300,7314,0,-57,0,10.43999958,0.870000005,-4.320000172
-3041,300,7314,0,-57,0,10.43999958,0.870000005,-4.320000172
-3041,300,7314,0,-57,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2384,365,7565,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2122,435,7640,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-2065,480,7641,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-1169,726,7974,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-870,1074,8043,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1013,1203,7960,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-1166,1272,7829,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-672,1751,7959,0,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-681,1893,8005,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,10.43999958,0.870000005,-4.320000172
-839,1674,7924,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-869,1129,7910,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-671,1086,8083,-57,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-780,793,8088,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1073,229,8039,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1365,-541,7867,0,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1391,-641,7858,-57,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1458,-852,7774,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1650,-1237,7651,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1920,-1863,7506,0,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-1987,-1861,7479,57,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,8.550000191,2.710000038,-8.710000038
-2109,-1727,7513,114,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2189,-1388,7603,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2199,-1276,7615,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-2008,-463,7761,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-1910,395,7774,57,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2002,653,7682,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-2082,725,7395,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1954,1843,7366,0,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-1949,2105,7361,-57,0,0,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-2035,1947,7254,-114,-57,-57,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1833,1215,7407,0,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,15.47000027,0.439999998,-6.119999886
-1868,1236,7491,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1777,596,7627,-114,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-1818,-286,7576,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-2055,-1744,7237,-57,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1843,-2056,7281,0,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1826,-2399,7084,-57,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1759,-3085,6819,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1903,-4101,6303,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1631,-4295,6461,0,0,0,13.25,-7.860000134,-13.17000008
-1509,-4519,6582,57,0,0,13.25,-7.860000134,-13.17000008
-1509,-4519,6582,57,0,0,13.25,-7.860000134,-13.17000008
-1509,-4519,6582,57,0,0,13.25,-7.860000134,-13.17000008
-1509,-4519,6582,57,0,0,13.25,-7.860000134,-13.17000008
