Timestamp;Y;Y;rol
25906000;-4.770404E-001;1.505071E+002;1.775410E+002
25918000;-4.780906E-001;1.636039E+002;1.734789E+002
25929000;-4.789812E-001;1.587013E+002;1.848247E+002
25940000;-4.799846E-001;1.563902E+002;1.905677E+002
25952000;-4.812815E-001;1.666154E+002;1.991120E+002
25964000;-4.826855E-001;1.782413E+002;2.072362E+002
25975000;-4.839914E-001;1.846847E+002;2.055553E+002
25986000;-4.851057E-001;1.802724E+002;2.104578E+002
25998000;-4.860967E-001;1.674558E+002;1.995323E+002
26009000;-4.871220E-001;1.544291E+002;1.988319E+002
26020000;-4.882088E-001;1.422429E+002;2.015633E+002
26032000;-4.892027E-001;1.305469E+002;2.015633E+002
26044000;-4.901928E-001;1.305469E+002;2.302080E+002
26055000;-4.912889E-001;1.306870E+002;2.465964E+002
26066000;-4.912889E-001;1.329982E+002;2.554909E+002
26078000;-4.924867E-001;1.329982E+002;2.554909E+002
26090000;-4.938188E-001;1.390212E+002;2.711790E+002
26101000;-4.952360E-001;1.467952E+002;2.697082E+002
26113000;-4.966527E-001;1.549194E+002;2.650858E+002
26124000;-4.979726E-001;1.549194E+002;2.650858E+002
26135000;-4.992177E-001;1.473555E+002;2.578721E+002
26146000;-5.004519E-001;1.376906E+002;2.507285E+002
26157000;-5.017327E-001;1.252942E+002;2.451957E+002
26168000;-5.030957E-001;1.193411E+002;2.264260E+002
26179000;-5.045335E-001;1.162596E+002;2.148701E+002
26190000;-5.059659E-001;1.229830E+002;2.148701E+002
26202000;-5.073825E-001;1.304769E+002;2.143098E+002
26213000;-5.088123E-001;1.376906E+002;2.115784E+002
26224000;-5.101686E-001;1.430133E+002;2.045748E+002
26235000;-5.113747E-001;1.461649E+002;1.993221E+002
26247000;-5.125096E-001;1.473555E+002;1.923186E+002
