timestamp,roll_true,pitch_true,yaw_true,roll_comp,pitch_comp,yaw_comp,roll_kalman,pitch_kalman,yaw_kalman
0.45,9.876883405951379,11.251666044456892,2.25,108.0326048245876,10.911813068968124,2.41689238661858,170.84916308544624,11.065866032775812,2.41689238661858
0.46,9.921147013144779,11.436637665171718,2.3000000000000003,109.33068288031374,11.097736391455232,2.477624754256423,170.8694590427547,11.430238509302116,2.477624754256423
0.47000000000000003,9.9556196460308,11.617545902981007,2.35,110.57381593153798,11.278894042044882,2.527382316975291,170.6977760984612,11.561977168837966,2.527382316975291
0.48,9.980267284282716,11.794326482049284,2.4,111.81117200966582,11.447700470662975,2.5825937305674516,170.8295636985705,11.691711308882958,2.5825937305674516
0.49,9.995065603657316,11.966916593078565,2.45,112.9855180015558,11.615580593600153,2.638426994657235,170.63251434774384,11.885463925821927,2.638426994657235
0.5,10.0,12.135254915624213,2.5,114.13830330661521,11.776328123160562,2.6938802091935057,170.7341676098725,12.095911632269958,2.6938802091935057
0.51,9.995065603657316,12.299281639881785,2.55,115.27124261803425,11.946703629221357,2.7538910704855324,170.74645914849316,12.461682058597319,2.7538910704855324
0.52,9.980267284282716,12.45893848793719,2.6,116.34997512787093,12.103315142729434,2.8080075547610712,170.6651243654689,12.631002220654528,2.8080075547610712
0.53,9.9556196460308,12.614168734472536,2.6500000000000004,117.42949923246374,12.238066283531774,2.8584674874163305,170.73119244798085,12.589081755594178,2.8584674874163305
0.54,9.921147013144777,12.764917226920378,2.7,118.4364320371888,12.401055632797238,2.9072840801364292,170.43561978700558,12.898908029753228,2.9072840801364292
0.55,9.876883405951377,12.911130405059154,2.75,119.44135841561102,12.551454837532662,2.9610819501690107,170.65181350059842,13.285377142575365,2.9610819501690107
0.56,9.822872507286887,13.052756320042885,2.8000000000000003,120.39214684934242,12.675729764818193,3.015528247566649,170.47978831763484,13.219415411178037,3.015528247566649
0.5700000000000001,9.759167619387474,13.189744652858343,2.8500000000000005,121.32211505501228,12.783436643816263,3.0705397458301835,170.43138241735164,13.023234328780603,3.0705397458301835
0.58,9.685831611286313,13.322046732203168,2.9,122.22683675090164,12.911319530967535,3.127398824064993,170.38109340868667,13.26453107419862,3.127398824064993
0.59,9.60293685676943,13.449615551778537,2.9499999999999997,123.12193168741935,13.02866498716352,3.1790956880890486,170.53005105099004,13.334150631081274,3.1790956880890486
0.6,9.510565162951536,13.572405786990293,3.0,123.96831378854334,13.16545288060994,3.238873401484842,170.4384673847732,13.674719856741222,3.238873401484842
0.61,9.408807689542254,13.690373811052542,3.05,124.78678177614312,13.30517437437513,3.2880486147501036,170.31593851836368,14.190758177716218,3.2880486147501036
0.62,9.297764858882514,13.803477710488053,3.1,125.6017413906761,13.415125926439474,3.3455707671092836,170.42541319263475,14.123857827066475,3.3455707671092836
0.63,9.177546256839813,13.911677300019921,3.15,126.41077281080302,13.516669872023892,3.398875472850688,170.80483639786482,14.228625226095806,3.398875472850688
0.64,9.048270524660195,14.014934136849181,3.2,127.20212292415702,13.611889134408031,3.4539215024280345,171.09835209288468,14.338069513076201,3.4539215024280345
0.65,8.910065241883679,14.113211534313383,3.25,127.96753947857442,13.708730818931361,3.497743271811156,171.37032856279524,14.306174456013247,3.497743271811156
0.66,8.763066800438635,14.206474574921165,3.3000000000000003,128.6828803424822,13.770835807649823,3.5370014124411084,171.2617336657253,14.07998803649305,3.5370014124411084
0.67,8.607420270039437,14.294690122758283,3.35,129.38569040079585,13.875548335964545,3.5882098663637096,171.22445199512194,14.452468437069202,3.5882098663637096
0.68,8.44327925502015,14.377826835260638,3.4000000000000004,130.0924309275389,13.96513543813088,3.6467029572022467,171.60793388698568,14.646783028358115,3.6467029572022467
0.6900000000000001,8.270805742745617,14.455855174350146,3.45,130.76756343958806,14.05689756151984,3.698634240339808,171.6460965877157,14.78304494415614,3.698634240339808
0.7000000000000001,8.090169943749475,14.528747416929466,3.5000000000000004,131.42137855565161,14.093213738134628,3.7504400480407707,171.76507176192212,14.45549220891945,3.7504400480407707
0.71,7.9015501237569055,14.596477664731898,3.55,132.07324668827403,14.157178247581681,3.7977731812942785,172.0269490900734,14.537275367534747,3.7977731812942785
0.72,7.705132427757892,14.659021853522901,3.5999999999999996,132.7032740129588,14.216370770010945,3.8428343194624386,172.2992640046911,14.648392158629479,3.8428343194624386
0.73,7.501110696304596,14.716357761650011,3.65,133.33559924032122,14.283046350359582,3.907332607201468,172.6642535282239,14.867580437401516,3.907332607201468
0.74,7.289686274214114,14.76846501793808,3.7,133.9328865203705,14.329306778263739,3.959355290960147,172.8146405946193,14.972486204822362,3.959355290960147
0.75,7.0710678118654755,14.815325108927066,3.75,134.506884773304,14.381568426793859,4.010413305437016,172.98377653277083,15.045397830246753,4.010413305437016
0.76,6.845471059286888,14.856921385449768,3.8,135.09850657542043,14.42716873501487,4.064967515542276,173.39142440177935,15.160305482836051,4.064967515542276
0.77,6.613118653236518,14.893239068547205,3.85,135.66750624717824,14.473730030617654,4.123559022288406,173.57602466012605,15.323312236816554,4.123559022288406
0.78,6.374239897486898,14.924265254719502,3.9000000000000004,136.22523308349523,14.485631890154218,4.172618647838704,173.9319489486666,15.112678911100405,4.172618647838704
0.79,6.129070536529763,14.949988920510448,3.95,136.7446460273895,14.521883771783727,4.2257212008715666,173.95977134068096,15.24498629272815,4.2257212008715666
0.8,5.877852522924733,14.970400926424073,4.0,137.26216054455105,14.538549588796183,4.272278674338634,174.08111865438715,15.216092218592882,4.272278674338634
0.81,5.6208337785213045,14.98549402017187,4.050000000000001,137.7676146664752,14.575263464295363,4.324353147476854,174.24772870484566,15.453020120035267,4.324353147476854
0.8200000000000001,5.358267949789966,14.995262839249499,4.1000000000000005,138.26209971912996,14.584803579949728,4.372343736049327,174.39508000069412,15.44608976167624,4.372343736049327
0.8300000000000001,5.0904141575037105,14.999703912842056,4.15,138.74395594592045,14.566955504291046,4.438805545777703,174.6387354576639,15.006240549249483,4.438805545777703
0.84,4.817536741017156,14.998815663057242,4.2,139.22876414692774,14.574727785406184,4.493559876769949,174.92507504658104,15.160749775531313,4.493559876769949
0.85,4.539904997395468,14.992598405485975,4.25,139.72523758095608,14.56334561995567,4.544546368406811,175.43582142249093,15.243389633681375,4.544546368406811
0.86,4.257792915650729,14.981054349090263,4.3,140.1772320401797,14.546319727019638,4.587805058458713,175.62549642343402,15.155915620316007,4.587805058458713
0.87,3.971478906347806,14.964187595418379,4.35,140.63829033635574,14.524335484854532,4.657314817650269,175.85545169520267,15.154988124393974,4.657314817650269
0.88,3.6812455268467814,14.942004137147588,4.4,141.08570918133248,14.509818147820896,4.707071451627948,176.12784168589567,15.159224439623875,4.707071451627948
0.89,3.3873792024529132,14.914511855954984,4.45,141.5139914751848,14.488827378292878,4.774738095170232,176.18590715873637,15.289026375424246,4.774738095170232
0.9,3.090169943749475,14.881720519717168,4.5,141.9566339260913,14.449746062760394,4.825526471903587,176.6128357840176,15.080572504339907,4.825526471903587
0.91,2.789911060392291,14.843641779039764,4.55,142.40004215315943,14.41013720013314,4.8844492354455795,177.07543759696645,14.94391138305987,4.8844492354455795
0.92,2.486898871648548,14.80028916311802,4.6000000000000005,142.8334216744987,14.35548768262524,4.943469787888364,177.3415674531175,14.800510299554666,4.943469787888364
0.93,2.1814324139654233,14.751678074929945,4.65,143.26147549330275,14.282734530127836,4.994449782910866,177.62603406480702,14.657791516378774,4.994449782910866
0.9400000000000001,1.8738131458572458,14.697825785763703,4.7,143.6702536824725,14.221617114733995,5.045276422718352,177.70590305771316,14.654988084059667,5.045276422718352
0.9500000000000001,1.5643446504023097,14.63875142908121,4.75,144.08153134678253,14.138408754800256,5.100457567691952,177.974914616164,14.288554433334994,5.100457567691952
0.96,1.2533323356430452,14.57447599372011,4.8,144.4981691288016,14.09315150283062,5.144418020708834,178.30369169122883,14.583900795468612,5.144418020708834
0.97,0.9410831331851435,14.505022316436527,4.85,144.89891561526156,14.024748287528471,5.198882706505778,178.59887370658797,14.54969460601454,5.198882706505778
0.98,0.6279051952931358,14.43041507379129,4.9,138.11386805873568,13.970977178056087,5.251569373205843,79.79765798652214,14.634863821348105,5.251569373205843
0.99,0.31410759078128236,14.350680773382457,4.95,131.47119111145932,13.874738548963666,5.315606565421188,7.742919088166303,14.289402445319308,5.315606565421188
1.0,1.2246467991473533e-15,14.265847744427305,5.0,124.95407921332803,13.777275707184833,5.358716611440919,-44.84261818278386,14.078681250619011,5.358716611440919
1.01,-0.3141075907812799,14.175946127697074,5.05,118.58551613947603,13.719583602529818,5.4146955619393875,-82.98764691464267,14.564424861528462,5.4146955619393875
1.02,-0.6279051952931335,14.081007864808111,5.1,112.34617029795147,13.63384196306054,5.463491029080473,-110.77796493095981,14.656312044925384,5.463491029080473
1.03,-0.941083133185141,13.981066686873165,5.15,106.2448145494144,13.520449088732848,5.520328876493785,-130.97119984677266,14.356770075456161,5.520328876493785
1.04,-1.2533323356430428,13.87615810251687,5.2,100.25648883439924,13.41246421969559,5.571586595316628,-145.65396715949956,14.09499251142512,5.571586595316628
1.05,-1.5643446504023073,13.766319385259717,5.25,94.4217292380786,13.302547958968475,5.619982600221261,-156.10315240438698,13.961058490728213,5.619982600221261
1.06,-1.8738131458572478,13.651589560274935,5.300000000000001,88.66371728948387,13.170131581410564,5.677111540783353,-164.1707109819201,13.640567978756783,5.677111540783353
1.07,-2.181432413965425,13.53200939052304,5.3500000000000005,83.07352404882404,13.032139496966586,5.739281388303082,-169.37207580223608,13.416212715172355,5.739281388303082
1.08,-2.4868988716485503,13.407621362268959,5.4,77.59670385058172,12.888773203714253,5.797465416757632,-173.2871034800367,13.115718084749746,5.797465416757632
1.09,-2.789911060392293,13.278469669986828,5.45,72.23537726949873,12.743360334117844,5.846489435964334,-176.03387854979826,13.015277687942108,5.846489435964334
1.1,-3.090169943749477,13.144600200657951,5.5,66.98494561615513,12.605937001905948,5.906116396135499,-177.99255557832007,12.961727482280828,5.906116396135499
1.11,-3.387379202452915,13.006060517467352,5.550000000000001,61.840669588293935,12.449755245496291,5.954472954011613,-179.3086264124218,12.685477965379539,5.954472954011613
1.12,-3.681245526846783,12.862899842904783,5.6000000000000005,56.84166270558391,12.275313685756288,6.00773136173144,-179.86000091236048,12.259839566229672,6.00773136173144
1.1300000000000001,-3.9714789063478078,12.715169041276248,5.65,51.91918236399373,12.117297806851806,6.061418853942762,-180.51109402797238,12.253055418916963,6.061418853942762
1.1400000000000001,-4.257792915650727,12.562920600632127,5.700000000000001,47.10673550895104,11.923365863252842,6.118704798671119,-180.79638106566398,11.637403486942578,6.118704798671119
1.1500000000000001,-4.539904997395471,12.406208614118427,5.750000000000001,42.42447555192809,11.736266667146593,6.177141624626948,-180.73958948640416,11.330919041194106,6.177141624626948
1.16,-4.81753674101715,12.24508876075776,5.8,37.83800198070949,11.547259847519562,6.228700574918264,-180.73923343247588,11.051600912024375,6.228700574918264
1.17,-5.090414157503709,12.07961828566683,5.85,33.343380992337906,11.387077913469865,6.272181857894481,-180.6781970257057,11.271462560382632,6.272181857894481
1.18,-5.358267949789965,11.909855979717532,5.8999999999999995,28.951630740488632,11.215033818455135,6.327440680229468,-180.50330236348648,11.252119701354241,6.327440680229468
1.19,-5.620833778521303,11.735862158648823,5.949999999999999,24.656061580713747,11.041632263962693,6.374431920534628,-180.2196439729457,11.100794023456512,6.374431920534628
1.2,-5.87785252292473,11.557698641636838,6.0,20.474057010178402,10.86488442988018,6.421171618435284,-179.8678770276751,10.997893348663766,6.421171618435284
1.21,-6.129070536529762,11.37542872933083,6.05,16.37568026171102,10.661610560694369,6.476671351585617,-179.56488518649073,10.719752137240853,6.476671351585617
1.22,-6.374239897486897,11.189117181362732,6.1,12.38751901563474,10.474721738701769,6.522015485229755,-179.2383669566412,10.67544466528163,6.522015485229755
1.23,-6.613118653236517,10.9988301933384,6.15,8.484693796554696,10.274480603000312,6.574783072630434,-178.70805641367284,10.505901873390986,6.574783072630434
1.24,-6.845471059286887,10.804635373318606,6.2,4.6910823503671875,10.041241849343928,6.628520480128057,-178.2274544958717,9.927999842046896,6.628520480128057
1.25,-7.071067811865475,10.606601717798213,6.25,0.9371790647942452,9.826441047605064,6.677736753226659,-178.31224568542464,9.751552314272741,6.677736753226659
1.26,-7.289686274214113,10.404799587192073,6.3,-2.706505876287108,9.596277552991692,6.725696239276117,-177.9642301455105,9.344499014242183,6.725696239276117
1.27,-7.501110696304595,10.19930068083629,6.35,-6.284916579152654,9.394671542192452,6.78140792913274,-177.8829386511389,9.268635556445552,6.78140792913274
1.28,-7.705132427757894,9.990178011513775,6.4,-9.758582645217942,9.170374348809831,6.830152723962043,-177.48503126809206,8.876575697652044,6.830152723962043
1.29,-7.901550123756904,9.77750587951318,6.45,-13.16665833849944,8.94547515767504,6.8865317639910275,-177.33938618714257,8.840908469483464,6.8865317639910275
1.3,-8.090169943749473,9.561359846230348,6.5,-16.49765251316141,8.693460412209987,6.944747685065504,-177.09762542563823,8.473364665007992,6.944747685065504
1.31,-8.270805742745615,9.341816707321689,6.550000000000001,-19.769430596131148,8.462150000324531,7.003911080756589,-177.14273517631858,8.330172162858664,7.003911080756589
1.32,-8.443279255020153,9.11895446541908,6.6000000000000005,-22.948536128025157,8.218793828236727,7.053707838776613,-176.8449015031377,8.084019271517228,7.053707838776613
1.33,-8.607420270039437,8.89285230241589,6.65,-26.04858664412552,7.989460342041957,7.114443562143081,-176.6695055717875,7.976185152964433,7.114443562143081
1.34,-8.763066800438637,8.663590551334014,6.7,-29.082950595292633,7.7205879969569216,7.167401557893156,-176.58967125277908,7.358769490073651,7.167401557893156
1.35,-8.910065241883679,8.431250667781956,6.75,-32.031547360851576,7.450577752274331,7.2282888871717486,-176.14663373149742,6.979469013955505,7.2282888871717486
1.36,-9.048270524660198,8.195915201014039,6.800000000000001,-34.92253858134735,7.194877594221946,7.282096692852075,-175.94354831236635,6.699893212684654,7.282096692852075
1.37,-9.177546256839813,7.957667764601011,6.8500000000000005,-37.73420198294808,6.939203059100712,7.342206757211111,-175.62718328457788,6.441038982789775,7.342206757211111
1.3800000000000001,-9.297764858882514,7.7165930067225945,6.9,-40.474698722841254,6.672929529693498,7.40106506673834,-175.3095983526586,6.1137924015741865,7.40106506673834
1.3900000000000001,-9.408807689542254,7.472776580092363,6.950000000000001,-43.16124548586373,6.44593035659494,7.4620133615534945,-175.11840483907832,6.337293434927931,7.4620133615534945
1.4000000000000001,-9.510565162951535,7.226305111525728,7.000000000000001,-45.79425641192878,6.175793562340796,7.511453173685557,-175.1687253495352,5.970791452294817,7.511453173685557
1.41,-9.60293685676943,6.977266171161878,7.05,-48.346027650865246,5.933707500377225,7.5658434574139415,-174.88052174825984,5.9480301031186045,7.5658434574139415
1.42,-9.685831611286309,6.725748241350484,7.1,-50.85633124160945,5.676467232278714,7.622412466144366,-174.83114198689287,5.680360972530953,7.622412466144366
1.43,-9.759167619387473,6.4718406852143895,7.1499999999999995,-53.28651450538262,5.378892448399312,7.676337310695563,-174.62980374379725,5.034161501688721,7.676337310695563
1.44,-9.822872507286887,6.215633714899265,7.199999999999999,-55.668179525472866,5.094059399614595,7.724471175065882,-174.40126303553856,4.735019537303083,7.724471175065882
1.45,-9.876883405951377,5.957218359521709,7.25,-57.98840692048576,4.814041801078736,7.782150412161817,-174.35232194225364,4.564933280166544,7.782150412161817
1.46,-9.921147013144777,5.696686432827021,7.3,-60.24616014494499,4.540367942435634,7.839095678440244,-174.0898231824818,4.435616733487245,7.839095678440244
1.47,-9.9556196460308,5.434130500568187,7.35,-62.45756528482339,4.271637137712417,7.894168122171749,-174.15568769841508,4.253185542087569,7.894168122171749
1.48,-9.980267284282716,5.169643847617756,7.4,-64.61635508573787,3.9762072410551736,7.947077779294391,-174.1288920498027,3.8208685785162757,7.947077779294391
1.49,-9.995065603657316,4.903320444824141,7.45,-66.72155091677585,3.6916051792902405,7.9862541895938755,-173.99665532595225,3.4418130624329235,7.9862541895938755
1.5,-10.0,4.635254915624213,7.5,-68.77193682129308,3.405157297811849,8.038262471360884,-173.8917258125018,3.105806693545535,8.038262471360884
1.51,-9.995065603657316,4.365542502424076,7.55,-70.78535591293029,3.112919537424481,8.09128833946784,-173.8526394734022,2.8323561455287427,8.09128833946784
1.52,-9.980267284282716,4.094279032759881,7.6,-72.72784108324186,2.8244359135609516,8.14726230289806,-173.73141507074183,2.5507211601116717,8.14726230289806
1.53,-9.9556196460308,3.821560885250734,7.65,-74.64404088377928,2.507582374474678,8.190918178163262,-173.87710539509342,2.0765081003559573,8.190918178163262
1.54,-9.921147013144779,3.547484955355869,7.7,-76.5061241622302,2.22813569234805,8.25436140921992,-173.84303353389683,2.0426453754258467,8.25436140921992
1.55,-9.876883405951379,3.2721486209481414,7.75,-78.32088063309587,1.9569511849647026,8.312514088383613,-173.74796271093427,2.0231617682426952,8.312514088383613
1.56,-9.822872507286887,2.995649707716106,7.800000000000001,-80.05970753763175,1.652181280414101,8.3691858049667,-173.4339305387397,1.4711602117182538,8.3691858049667
1.57,-9.759167619387473,2.7180864544070586,7.8500000000000005,-81.77632900305818,1.353636215954308,8.424223744755212,-173.4260955048233,1.131768570377358,8.424223744755212
1.58,-9.68583161128631,2.4395574779232567,7.9,-83.45803851778798,1.068713056486989,8.473468310677823,-173.56347935486792,1.0256290610245702,8.473468310677823
1.59,-9.60293685676943,2.1601617382837826,7.95,-85.10061279215508,0.7762646797701072,8.537258797977387,-173.5933976816656,0.7419823468870917,8.537258797977387
1.6,-9.510565162951536,1.8799985034645614,8.0,-86.68265074968258,0.4815592501851294,8.59528916162521,-173.4736607525723,0.33899229859089186,8.59528916162521
1.61,-9.408807689542254,1.5991673141289007,8.05,-88.24053572838113,0.19583515540451366,8.644613035561461,-173.52313355830762,0.04914183516420198,8.644613035561461
1.62,-9.297764858882513,1.3177679482611473,8.100000000000001,-89.76662957658918,-0.08912371562570125,8.708335697724975,-173.60109744276315,-0.027099523490158914,8.708335697724975
1.6300000000000001,-9.177546256839811,1.0359003857160842,8.15,-91.26391358338451,-0.36842526171429824,8.754381954330487,-173.83922410589028,-0.1272434105239227,8.754381954330487
1.6400000000000001,-9.048270524660197,0.7536647726965449,8.200000000000001,-92.7236010978667,-0.6342623878996256,8.80799065854302,-174.07609013304813,-0.17947252456828264,8.80799065854302
1.6500000000000001,-8.91006524188368,0.47116138617192355,8.25,-94.15543057769966,-0.9448617965199168,8.864643669432123,-174.28643203419972,-0.7913887502433461,8.864643669432123
1.6600000000000001,-8.763066800438633,0.18849059825028588,8.3,-95.52532660493733,-1.2409154273298477,8.92152484817277,-174.18149988051388,-1.1404830057664914,8.92152484817277
1.67,-8.607420270039439,-0.09424715948338322,8.35,-96.87269772056703,-1.5252194007701128,8.968501050837402,-174.2207763757064,-1.311153019581395,8.968501050837402
1.68,-8.443279255020155,-0.3769514316500569,8.4,-98.23270442440213,-1.8260280436326315,9.033716115700209,-174.8422459043472,-1.758424727485292,9.033716115700209
1.69,-8.270805742745619,-0.6595217747679706,8.45,-99.51375628553659,-2.1005680815675194,9.087633746041151,-174.68935474712137,-1.8079981178750077,9.087633746041151
1.7,-8.090169943749476,-0.9418577929397002,8.5,-100.78113023486947,-2.3701910207894255,9.138242899949221,-174.87981774057064,-1.792123584155099,9.138242899949221
1.71,-7.901550123756906,-1.2238591735223585,8.55,-101.98985300906232,-2.653447095193462,9.186334498320633,-174.7972419595825,-2.0204495054466705,9.186334498320633
1.72,-7.705132427757896,-1.5054257227682208,8.6,-103.20259417171063,-2.9454568919997586,9.252105856643652,-175.02640979464135,-2.487686604096283,9.252105856643652
1.73,-7.501110696304595,-1.7864574014230459,8.65,-104.38150931323604,-3.205457437151443,9.302805384414604,-175.09699973941326,-2.528365926752597,9.302805384414604
1.74,-7.289686274214116,-2.0668543602695664,8.7,-105.53264816803508,-3.4661549633883117,9.363691033545763,-175.23022776842774,-2.6158929097028025,9.363691033545763
1.75,-7.071067811865477,-2.346516975603461,8.75,-106.66488685334984,-3.7573554413014754,9.408429858099046,-175.47473753776964,-3.1203987228106804,9.408429858099046
1.76,-6.84547105928689,-2.6253458846291413,8.8,-107.7726524647096,-4.0409101591076,9.463242951245737,-175.69282435332957,-3.599443310824801,9.463242951245737
1.77,-6.613118653236523,-2.9032420207629004,8.85,-108.85359316398088,-4.331319348635562,9.51094252281616,-175.91376300921726,-4.166550233908155,9.51094252281616
1.78,-6.374239897486897,-3.1801066488308183,8.9,-109.93419401241134,-4.605934133843508,9.5700972561253,-176.40139094580758,-4.406884950144219,9.5700972561253
1.79,-6.129070536529765,-3.4558414001488598,8.95,-110.97030606555529,-4.873435672360135,9.6281054602357,-176.59283584107934,-4.561148500075758,9.6281054602357
1.8,-5.877852522924734,-3.7303483074728185,9.0,-111.99177526214316,-5.15033172591406,9.686299977503218,-176.78849640636327,-4.829627127787641,9.686299977503218
